Window size: 1000, batch size: 10, learning rate: 1e-05, epochs: 1000
Input dimension: 270, hidden dimension: 400, layer dimension: 1, output dimension: 5

Model loss after 1 epochs = 0.6337881684303284, accuracy = [0.6472222208976746, 0.6569444537162781, 0.6694444417953491, 0.6777777671813965, 0.6763889193534851], average accuracy = 0.6655555605888367
Model loss after 2 epochs = 0.6214497089385986, accuracy = [0.6430555582046509, 0.6555555462837219, 0.6694444417953491, 0.6805555820465088, 0.675000011920929], average accuracy = 0.664722228050232
Model loss after 3 epochs = 0.6167364120483398, accuracy = [0.6486111283302307, 0.6555555462837219, 0.6680555939674377, 0.6805555820465088, 0.6736111044883728], average accuracy = 0.6652777910232544
Model loss after 4 epochs = 0.6127792596817017, accuracy = [0.6486111283302307, 0.6569444537162781, 0.6694444417953491, 0.6805555820465088, 0.6791666746139526], average accuracy = 0.6669444561004638
Model loss after 5 epochs = 0.608940601348877, accuracy = [0.6527777910232544, 0.6638889312744141, 0.6708333492279053, 0.6833333373069763, 0.6763889193534851], average accuracy = 0.669444465637207
Model loss after 6 epochs = 0.6068568229675293, accuracy = [0.6555555462837219, 0.6625000238418579, 0.6694444417953491, 0.6861111521720886, 0.6791666746139526], average accuracy = 0.670555567741394
Model loss after 7 epochs = 0.6055630445480347, accuracy = [0.6513888835906982, 0.6625000238418579, 0.6694444417953491, 0.6888889074325562, 0.6805555820465088], average accuracy = 0.670555567741394
Model loss after 8 epochs = 0.6026760935783386, accuracy = [0.6583333611488342, 0.6680555939674377, 0.6708333492279053, 0.6861111521720886, 0.6819444894790649], average accuracy = 0.6730555891990662
Model loss after 9 epochs = 0.6010215878486633, accuracy = [0.6611111164093018, 0.6680555939674377, 0.6708333492279053, 0.6930555701255798, 0.6805555820465088], average accuracy = 0.6747222423553467
Model loss after 10 epochs = 0.5988302826881409, accuracy = [0.6625000238418579, 0.6638889312744141, 0.6708333492279053, 0.6875, 0.6847222447395325], average accuracy = 0.673888909816742
Model loss after 11 epochs = 0.5959309935569763, accuracy = [0.6708333492279053, 0.6666666865348816, 0.675000011920929, 0.6916666626930237, 0.6819444894790649], average accuracy = 0.6772222399711609
Model loss after 12 epochs = 0.592887818813324, accuracy = [0.6763889193534851, 0.6722222566604614, 0.675000011920929, 0.6916666626930237, 0.6833333373069763], average accuracy = 0.6797222375869751
Model loss after 13 epochs = 0.591937243938446, accuracy = [0.6916666626930237, 0.6638889312744141, 0.6875, 0.6916666626930237, 0.6847222447395325], average accuracy = 0.6838889002799988
Model loss after 14 epochs = 0.5899719595909119, accuracy = [0.6916666626930237, 0.6652777791023254, 0.6777777671813965, 0.6916666626930237, 0.6861111521720886], average accuracy = 0.6825000047683716
Model loss after 15 epochs = 0.5881574153900146, accuracy = [0.6861111521720886, 0.6736111044883728, 0.6805555820465088, 0.6875, 0.6902778148651123], average accuracy = 0.6836111307144165
Model loss after 16 epochs = 0.5876517295837402, accuracy = [0.6972222328186035, 0.6708333492279053, 0.6875, 0.6888889074325562, 0.6861111521720886], average accuracy = 0.6861111283302307
Model loss after 17 epochs = 0.5859890580177307, accuracy = [0.6861111521720886, 0.6652777791023254, 0.6847222447395325, 0.6930555701255798, 0.6875], average accuracy = 0.6833333492279052
Model loss after 18 epochs = 0.5826554298400879, accuracy = [0.6958333253860474, 0.6722222566604614, 0.6958333253860474, 0.6986111402511597, 0.6805555820465088], average accuracy = 0.6886111259460449
Model loss after 19 epochs = 0.5813334584236145, accuracy = [0.706944465637207, 0.6680555939674377, 0.6902778148651123, 0.6958333253860474, 0.6833333373069763], average accuracy = 0.6888889074325562
Model loss after 20 epochs = 0.5805717706680298, accuracy = [0.7041667103767395, 0.6708333492279053, 0.6958333253860474, 0.7013888955116272, 0.6819444894790649], average accuracy = 0.6908333539962769
Model loss after 21 epochs = 0.5803812742233276, accuracy = [0.7138888835906982, 0.6736111044883728, 0.694444477558136, 0.6986111402511597, 0.6777777671813965], average accuracy = 0.6916666746139526
Model loss after 22 epochs = 0.5786492228507996, accuracy = [0.7166666984558105, 0.6763889193534851, 0.6847222447395325, 0.6986111402511597, 0.6833333373069763], average accuracy = 0.6919444680213929
Model loss after 23 epochs = 0.5773929357528687, accuracy = [0.7166666984558105, 0.6819444894790649, 0.6861111521720886, 0.6958333253860474, 0.6833333373069763], average accuracy = 0.6927778005599976
Model loss after 24 epochs = 0.5756314396858215, accuracy = [0.7138888835906982, 0.6819444894790649, 0.6958333253860474, 0.699999988079071, 0.675000011920929], average accuracy = 0.6933333396911621
Model loss after 25 epochs = 0.5728220343589783, accuracy = [0.7236111164093018, 0.6791666746139526, 0.6916666626930237, 0.7097222208976746, 0.6805555820465088], average accuracy = 0.6969444513320923
Model loss after 26 epochs = 0.5723137855529785, accuracy = [0.7250000238418579, 0.6763889193534851, 0.6972222328186035, 0.7055555582046509, 0.6763889193534851], average accuracy = 0.6961111307144165
Model loss after 27 epochs = 0.5712945461273193, accuracy = [0.7319444417953491, 0.675000011920929, 0.6875, 0.7041667103767395, 0.6791666746139526], average accuracy = 0.695555567741394
Model loss after 28 epochs = 0.5689874887466431, accuracy = [0.7388889193534851, 0.6930555701255798, 0.694444477558136, 0.7027778029441833, 0.6833333373069763], average accuracy = 0.7025000214576721
Model loss after 29 epochs = 0.5681554079055786, accuracy = [0.7402777671813965, 0.6847222447395325, 0.6958333253860474, 0.7027778029441833, 0.694444477558136], average accuracy = 0.7036111235618592
Model loss after 30 epochs = 0.5674437284469604, accuracy = [0.7555555701255798, 0.6777777671813965, 0.699999988079071, 0.7097222208976746, 0.6930555701255798], average accuracy = 0.7072222232818604
Model loss after 31 epochs = 0.5637835264205933, accuracy = [0.7388889193534851, 0.6805555820465088, 0.7027778029441833, 0.7138888835906982, 0.6972222328186035], average accuracy = 0.7066666841506958
Model loss after 32 epochs = 0.5636178255081177, accuracy = [0.7305555939674377, 0.6777777671813965, 0.6986111402511597, 0.7111111283302307, 0.694444477558136], average accuracy = 0.7025000214576721
Model loss after 33 epochs = 0.5610009431838989, accuracy = [0.7513889074325562, 0.6902778148651123, 0.7111111283302307, 0.7138888835906982, 0.6861111521720886], average accuracy = 0.7105555772781372
Model loss after 34 epochs = 0.560401201248169, accuracy = [0.7416666746139526, 0.6805555820465088, 0.706944465637207, 0.7138888835906982, 0.6888889074325562], average accuracy = 0.7063889026641845
Model loss after 35 epochs = 0.5583509206771851, accuracy = [0.7416666746139526, 0.699999988079071, 0.7055555582046509, 0.7138888835906982, 0.6902778148651123], average accuracy = 0.7102777838706971
Model loss after 36 epochs = 0.5550493001937866, accuracy = [0.7527778148651123, 0.694444477558136, 0.7097222208976746, 0.7166666984558105, 0.6902778148651123], average accuracy = 0.7127778053283691
Model loss after 37 epochs = 0.5561538934707642, accuracy = [0.756944477558136, 0.6888889074325562, 0.7083333730697632, 0.7111111283302307, 0.6888889074325562], average accuracy = 0.7108333587646485
Model loss after 38 epochs = 0.5530699491500854, accuracy = [0.7625000476837158, 0.7027778029441833, 0.7013888955116272, 0.7083333730697632, 0.7083333730697632], average accuracy = 0.7166666984558105
Model loss after 39 epochs = 0.553702175617218, accuracy = [0.7583333253860474, 0.6958333253860474, 0.706944465637207, 0.7055555582046509, 0.7041667103767395], average accuracy = 0.7141666769981384
Model loss after 40 epochs = 0.5521178245544434, accuracy = [0.7708333730697632, 0.6972222328186035, 0.706944465637207, 0.7208333611488342, 0.699999988079071], average accuracy = 0.7191666841506958
Model loss after 41 epochs = 0.5498990416526794, accuracy = [0.7708333730697632, 0.6930555701255798, 0.7097222208976746, 0.7166666984558105, 0.6972222328186035], average accuracy = 0.7175000190734864
Model loss after 42 epochs = 0.5511296987533569, accuracy = [0.7833333611488342, 0.694444477558136, 0.7097222208976746, 0.7236111164093018, 0.7027778029441833], average accuracy = 0.7227777957916259
Model loss after 43 epochs = 0.5480554103851318, accuracy = [0.7847222685813904, 0.7027778029441833, 0.7166666984558105, 0.7152777910232544, 0.7041667103767395], average accuracy = 0.7247222542762757
Model loss after 44 epochs = 0.5463061928749084, accuracy = [0.7777777910232544, 0.7083333730697632, 0.7083333730697632, 0.7263889312744141, 0.699999988079071], average accuracy = 0.7241666913032532
Model loss after 45 epochs = 0.5469026565551758, accuracy = [0.7833333611488342, 0.6972222328186035, 0.7166666984558105, 0.7250000238418579, 0.6972222328186035], average accuracy = 0.7238889098167419
Model loss after 46 epochs = 0.5428090691566467, accuracy = [0.7875000238418579, 0.6972222328186035, 0.7041667103767395, 0.7347222566604614, 0.7111111283302307], average accuracy = 0.7269444704055786
Model loss after 47 epochs = 0.5433553457260132, accuracy = [0.7819444537162781, 0.6986111402511597, 0.7152777910232544, 0.7236111164093018, 0.699999988079071], average accuracy = 0.723888897895813
Model loss after 48 epochs = 0.5406314134597778, accuracy = [0.7875000238418579, 0.7097222208976746, 0.7236111164093018, 0.7250000238418579, 0.7055555582046509], average accuracy = 0.7302777886390686
