Window size: 1000, batch size: 10, learning rate: 1e-05, epochs: 2000
Input dimension: 270, hidden dimension: 300, layer dimension: 1, output dimension: 5

Model loss after 1 epochs = 0.6810465455055237, accuracy = [0.6000000238418579, 0.5916666984558105, 0.6291667222976685, 0.48750001192092896, 0.550000011920929], average accuracy = 0.5716666936874389
Model loss after 2 epochs = 0.6713525652885437, accuracy = [0.6083333492279053, 0.5958333611488342, 0.6250000596046448, 0.5708333849906921, 0.5458333492279053], average accuracy = 0.5891667008399963
Model loss after 3 epochs = 0.6654694676399231, accuracy = [0.6208333373069763, 0.6041666865348816, 0.6166666746139526, 0.6250000596046448, 0.5375000238418579], average accuracy = 0.6008333563804626
Model loss after 4 epochs = 0.6625047922134399, accuracy = [0.6375000476837158, 0.6000000238418579, 0.6166666746139526, 0.6500000357627869, 0.5375000238418579], average accuracy = 0.6083333611488342
Model loss after 5 epochs = 0.6615775227546692, accuracy = [0.6500000357627869, 0.6166666746139526, 0.6208333373069763, 0.6458333730697632, 0.5375000238418579], average accuracy = 0.6141666889190673
Model loss after 6 epochs = 0.661919891834259, accuracy = [0.6583333611488342, 0.5958333611488342, 0.6250000596046448, 0.6333333849906921, 0.5333333611488342], average accuracy = 0.6091667056083679
Model loss after 7 epochs = 0.6600553393363953, accuracy = [0.6625000238418579, 0.6166666746139526, 0.6291667222976685, 0.6291667222976685, 0.5333333611488342], average accuracy = 0.6141667008399964
Model loss after 8 epochs = 0.6586263179779053, accuracy = [0.6625000238418579, 0.612500011920929, 0.6375000476837158, 0.6291667222976685, 0.5375000238418579], average accuracy = 0.6158333659172058
Model loss after 9 epochs = 0.6577785611152649, accuracy = [0.6666666865348816, 0.6208333373069763, 0.6375000476837158, 0.6291667222976685, 0.5333333611488342], average accuracy = 0.6175000309944153
Model loss after 10 epochs = 0.6557074785232544, accuracy = [0.6625000238418579, 0.5916666984558105, 0.6416667103767395, 0.6291667222976685, 0.5291666984558105], average accuracy = 0.6108333706855774
Model loss after 11 epochs = 0.6546465754508972, accuracy = [0.6791666746139526, 0.6000000238418579, 0.6500000357627869, 0.6250000596046448, 0.5250000357627869], average accuracy = 0.6158333659172058
Model loss after 12 epochs = 0.6533387899398804, accuracy = [0.6958333849906921, 0.6041666865348816, 0.6416667103767395, 0.6250000596046448, 0.5291666984558105], average accuracy = 0.6191667079925537
Model loss after 13 epochs = 0.6521281003952026, accuracy = [0.6833333969116211, 0.6083333492279053, 0.6583333611488342, 0.6291667222976685, 0.5250000357627869], average accuracy = 0.6208333730697632
Model loss after 14 epochs = 0.6502163410186768, accuracy = [0.7083333730697632, 0.6041666865348816, 0.6458333730697632, 0.6375000476837158, 0.5458333492279053], average accuracy = 0.6283333659172058
Model loss after 15 epochs = 0.6496047377586365, accuracy = [0.7041667103767395, 0.6000000238418579, 0.6416667103767395, 0.6333333849906921, 0.550000011920929], average accuracy = 0.6258333683013916
Model loss after 16 epochs = 0.6481878161430359, accuracy = [0.6958333849906921, 0.6250000596046448, 0.6375000476837158, 0.6333333849906921, 0.5458333492279053], average accuracy = 0.6275000452995301
Model loss after 17 epochs = 0.647631824016571, accuracy = [0.7000000476837158, 0.612500011920929, 0.6333333849906921, 0.6166666746139526, 0.5416666865348816], average accuracy = 0.6208333611488343
Model loss after 18 epochs = 0.6456719636917114, accuracy = [0.7125000357627869, 0.612500011920929, 0.6375000476837158, 0.6208333373069763, 0.5458333492279053], average accuracy = 0.6258333563804627
Model loss after 19 epochs = 0.644836962223053, accuracy = [0.7166666984558105, 0.6208333373069763, 0.6375000476837158, 0.6291667222976685, 0.5416666865348816], average accuracy = 0.6291666984558105
Model loss after 20 epochs = 0.6433388590812683, accuracy = [0.7166666984558105, 0.6333333849906921, 0.6416667103767395, 0.6291667222976685, 0.5416666865348816], average accuracy = 0.6325000405311585
Model loss after 21 epochs = 0.6430527567863464, accuracy = [0.7291666865348816, 0.6500000357627869, 0.6333333849906921, 0.6250000596046448, 0.5416666865348816], average accuracy = 0.6358333706855774
Model loss after 22 epochs = 0.6391923427581787, accuracy = [0.7250000238418579, 0.6666666865348816, 0.6208333373069763, 0.6375000476837158, 0.5541666746139526], average accuracy = 0.6408333539962768
Model loss after 23 epochs = 0.6382490992546082, accuracy = [0.7208333611488342, 0.6708333492279053, 0.6333333849906921, 0.6458333730697632, 0.5458333492279053], average accuracy = 0.6433333635330201
Model loss after 24 epochs = 0.6372988820075989, accuracy = [0.737500011920929, 0.6708333492279053, 0.6291667222976685, 0.6375000476837158, 0.5625], average accuracy = 0.6475000262260437
Model loss after 25 epochs = 0.6386646628379822, accuracy = [0.7291666865348816, 0.6625000238418579, 0.6250000596046448, 0.6458333730697632, 0.550000011920929], average accuracy = 0.6425000309944153
Model loss after 26 epochs = 0.6368181109428406, accuracy = [0.7416667342185974, 0.6500000357627869, 0.6250000596046448, 0.6500000357627869, 0.5708333849906921], average accuracy = 0.6475000500679016
Model loss after 27 epochs = 0.6362482309341431, accuracy = [0.737500011920929, 0.6708333492279053, 0.6333333849906921, 0.6500000357627869, 0.5666667222976685], average accuracy = 0.6516667008399963
Model loss after 28 epochs = 0.6351547241210938, accuracy = [0.7291666865348816, 0.6583333611488342, 0.6291667222976685, 0.6375000476837158, 0.5666667222976685], average accuracy = 0.6441667079925537
Model loss after 29 epochs = 0.6336308121681213, accuracy = [0.7291666865348816, 0.6708333492279053, 0.6166666746139526, 0.6416667103767395, 0.5583333373069763], average accuracy = 0.643333351612091
Model loss after 30 epochs = 0.6333104968070984, accuracy = [0.737500011920929, 0.6791666746139526, 0.6250000596046448, 0.6416667103767395, 0.5625], average accuracy = 0.6491666913032532
Model loss after 31 epochs = 0.6307125091552734, accuracy = [0.737500011920929, 0.6916667222976685, 0.6333333849906921, 0.6333333849906921, 0.5583333373069763], average accuracy = 0.6508333683013916
Model loss after 32 epochs = 0.6306749582290649, accuracy = [0.7416667342185974, 0.6916667222976685, 0.6250000596046448, 0.6416667103767395, 0.5541666746139526], average accuracy = 0.6508333802223205
Model loss after 33 epochs = 0.6320314407348633, accuracy = [0.7333333492279053, 0.7083333730697632, 0.612500011920929, 0.6416667103767395, 0.550000011920929], average accuracy = 0.6491666913032532
Model loss after 34 epochs = 0.6293535828590393, accuracy = [0.7333333492279053, 0.6958333849906921, 0.6250000596046448, 0.6458333730697632, 0.5666667222976685], average accuracy = 0.6533333778381347
Model loss after 35 epochs = 0.6284657716751099, accuracy = [0.7333333492279053, 0.6791666746139526, 0.6250000596046448, 0.6458333730697632, 0.5583333373069763], average accuracy = 0.6483333587646485
Model loss after 36 epochs = 0.6279143691062927, accuracy = [0.7250000238418579, 0.6791666746139526, 0.6333333849906921, 0.6416667103767395, 0.5666667222976685], average accuracy = 0.6491667032241821
